"document_id","mention_id","table_id","relation","related_table_cells","exact","count","mention_table_id","mention"
23273,122676,220663,"same","6,",True,"2",195319,"$42.0 billion"
23273,122673,220663,"same","11,",True,"3",195313,"$80.1 billion"
23277,122683,220687,"same","3,",True,"3",195327,"48"
23277,122684,220687,"same","13,",True,"3",195328,"8.33 percent"
23277,122685,220687,"same","15,",True,"3",195323,"9.80 percent"
23281,122714,220726,"same","10,",True,"3",195362,"$15.6 billion"
23281,122713,220726,"same","26,",True,"3",195366,"$18.0 billion"
23281,122715,220726,"same","22,",True,"3",195363,"$2.4 billion"
23282,122717,220734,"same","11,",True,"3",195367,"$18.2 billion"
23282,122718,220734,"same","12,",True,"3",195368,"$21.7 billion"
23282,122720,220734,"same","23,",True,"3",195371,"$2.5 billion"
23282,122721,220734,"same","24,",True,"3",195373,"$2.8 billion"
23283,122723,220741,"same","36,",True,"3",195375,"$80.1 billion"
23283,122722,220741,"same","35,",True,"3",195374,"88.8 billion per year."
23371,123159,221115,"same","16,",True,"3",195876,"17.9%"
23371,123158,221115,"same","12,",True,"3",195875,"20.1%"
23371,123157,221115,"same","8,",True,"3",195873,"23.4%"
23371,123154,221115,"dif","7,15,",False,"2",195879,"3.5% per year"
23371,123155,221115,"same","7,",True,"3",195880,"7.5%"
23654,124507,222507,"same","15,",True,"3",197841,"$0.65"
23654,124506,222507,"same","14,",True,"3",197837,"$1.12"
23654,124504,222507,"same","7,",True,"3",197835,"$112.5 million"
23654,124503,222507,"same","6,",True,"3",197834,"$184.6 million"
23654,124505,222507,"same","8,",True,"3",197836,"64%"
23656,124518,222517,"same","15,",True,"3",197866,"$1.23"
23656,124520,222517,"same","19,",True,"3",197868,"$1.29"
23656,124517,222517,"same","14,",True,"3",197862,"$1.79"
23656,124516,222517,"same","11,",True,"2",197858,"$208.4 million"
23656,124519,222517,"same","18,",True,"3",197855,"$2.13"
23656,124513,222517,"same","6,",True,"3",197856,"$319.7 million"
23656,124515,222517,"same","10,",True,"3",197853,"$331.2 million"
23741,124994,224091,"same","8,",False,"3",198980,"$191 million"
23741,124997,224091,"same","15,",False,"3",198983,"$31 million"
23741,124999,224091,"same","11,",False,"3",198985,"$3 million"
23741,124996,224091,"same","16,",False,"3",198982,"$53 million"
23741,124998,224091,"same","12,",False,"3",198984,"$56 million"
23741,124995,224091,"same","7,",False,"3",198981,"$79 million"
23968,128104,227378,"same","23,",False,"3",203843,"17%"
23968,128108,227378,"same","30,",False,"3",203847,"17%"
23968,128110,227378,"same","21,",True,"3",203849,"3.4"
23968,128112,227378,"same","22,",True,"3",203851,"4.1"
24274,130071,228533,"same","25,",True,"3",206328,"$362,333"
24274,130071,228533,"sum","7,10,13,16,19,22,",True,"2",206328,"$362,333"
24274,130072,228533,"same","24,",True,"3",206329,"43,888"
24274,130072,228533,"sum","6,9,18,21,",True,"2",206329,"43,888"
24276,130073,228538,"same","16,",True,"3",206330,"40,102"
24277,130081,228543,"same","14,",True,"3",206341,"16,967"
24279,130091,228553,"same","18,",True,"3",206349,"1,345"
24279,130089,228553,"same","6,",True,"3",206347,"25,000"
24279,130093,228552,"same","34,",True,"3",206351,"576"
24280,130096,228554,"same","21,",True,"3",206360,"259,032"
24338,130389,229333,"same","47,",True,"2",206733,"$85,222,000"
24338,130388,229333,"same","51,",True,"2",206732,"$85,720,000"
24622,131843,233942,"same","9,",True,"3",209783,"13,385"
24622,131842,233942,"same","11,",True,"3",209781,"180%"
24622,131844,233942,"same","10,",True,"3",209785,"4,777"
24683,132166,234221,"same","2,",True,"3",210204,".369"
24683,132175,234221,"same","9,",True,"3",210197,"49"
24683,132170,234221,"same","8,",True,"3",210195,"50"
24686,132191,234228,"same","2,",True,"3",210222,".097"
24686,132190,234228,"same","3,",True,"3",210221,".352"
24715,132338,234306,"same","18,",True,"2",210426,"105"
24715,132331,234306,"same","2,",True,"2",210428,"83"
24715,132332,234306,"same","10,",True,"3",210422,"86"
24715,132334,234306,"same","6,",True,"3",210423,"90"
24715,132336,234306,"same","14,",True,"3",210424,"97"
24720,132358,234312,"same","12,",False,"3",210449,"1%"
24720,132359,234312,"same","17,",False,"3",210450,"27%"
24721,132360,234325,"same","18,",True,"3",210452,"10%"
24721,132361,234325,"same","20,",False,"3",210454,"10%"
24726,132378,234342,"same","12,",False,"3",210475,"1%"
24726,132381,234342,"same","13,",False,"3",210484,"1%"
24726,132379,234342,"same","17,",False,"3",210476,"27%"
24726,132382,234342,"same","18,",False,"3",210489,"35%"
24726,132383,234342,"same","7,",True,"3",210493,"58,200"
24726,132380,234342,"same","8,",True,"3",210477,"£9.3bn"
24732,132402,234362,"same","12,",False,"3",210515,"11%"
24732,132405,234362,"same","13,",True,"3",210531,"15%"
24732,132403,234362,"same","7,",True,"3",210517,"605,100"
24732,132404,234362,"same","8,",True,"2",210519,"£93.7bn"
24735,132418,234372,"same","16,",False,"3",210543,"1%"
24735,132420,234372,"same","9,",True,"3",210553,"26,700"
24735,132423,234372,"same","17,",False,"3",210561,"3%"
24735,132419,234372,"same","23,",False,"3",210547,"37%"
24735,132421,234372,"same","10,",True,"2",210558,"£3.7bn"
24735,132425,234372,"same","24,",True,"3",210564,"48%"
24737,132432,234380,"same","14,",False,"2",210566,"19%"
24737,132433,234380,"same","21,",True,"3",210568,"19.1%"
24737,132434,234380,"same","28,",False,"2",210570,"20%"
24737,132431,234380,"same","19,",True,"2",210574,"3.38"
24737,132430,234380,"same","12,",True,"2",210572,"3.43"
24738,132439,234388,"same","17,",False,"3",210589,"31%"
24738,132438,234388,"same","10,",True,"2",210583,"£36.1bn"
24739,132449,234396,"same","24,",True,"3",210606,"27.3%"
24739,132447,234396,"same","10,",True,"3",210602,"£5.6bn"
24742,132459,234412,"same","10,",True,"2",210640,"£57.6bn"
24742,132460,234412,"same","17,",False,"2",210646,"7%"
24743,132461,234414,"same","14,",False,"2",210647,"10%"
24743,132465,234414,"same","15,",False,"3",210653,"10%"
24743,132462,234414,"same","19,",False,"3",210648,"16%"
24743,132463,234414,"same","9,",True,"3",210649,"25,300"
24743,132466,234414,"same","20,",False,"2",210656,"31%"
24743,132464,234414,"same","10,",True,"2",210650,"£3.8bn"
24749,132490,234450,"same","16,",False,"3",210710,"10%"
24749,132494,234450,"same","17,",False,"3",210722,"10%"
24749,132492,234450,"same","9,",True,"3",210711,"14,500"
24749,132493,234450,"same","10,",True,"2",210715,"£1.9bn"
24752,132503,234457,"same","18,",False,"2",210729,"10%"
24752,132506,234457,"same","19,",False,"3",210743,"10%"
24752,132504,234457,"same","11,",True,"3",210731,"7,280"
24752,132505,234457,"same","12,",True,"3",210736,"£840m"
24868,133032,234852,"same","40,",True,"3",211437,"$1,542,000"
24868,133035,234852,"same","39,",True,"3",211439,"2.5%"
24950,133465,235106,"same","7,",True,"2",211929,"27"
24950,133466,235106,"same","17,",True,"2",211931,"33"
24950,133464,235106,"same","12,",True,"2",211927,"91 percent"
24952,133469,235110,"same","7,",True,"3",211935,"30"
24952,133471,235110,"same","17,",True,"2",211938,"34"
24952,133467,235110,"same","12,",True,"2",211933,"98 percent"
25031,133873,235425,"same","5,",True,"3",212428,"$3.07"
25031,133874,235425,"same","6,",True,"3",212430,"$3.83"
25031,133871,235425,"same","14,",True,"3",212426,"$4.32"
25031,133871,235425,"sum","5,11,",True,"2",212426,"$4.32"
25031,133872,235425,"same","15,",True,"3",212427,"$4.38"
25031,133872,235425,"sum","6,12,",True,"2",212427,"$4.38"
25059,134013,235621,"same","19,",True,"3",212580,"0.6%"
25059,134009,235621,"same","8,",True,"3",212581,"47.5%"
25059,134011,235621,"same","2,",True,"2",212583,"5,083"
25059,134011,235621,"sum","7,12,",True,"2",212583,"5,083"
25059,134010,235621,"same","13,",True,"3",212582,"52.5%"
25061,134023,235630,"sum","23,28,",True,"2",212594,"1,467"
25061,134021,235630,"sum","3,8,",True,"3",212592,"852"
25063,134029,235640,"same","12,",True,"3",212600,"24"
25063,134027,235640,"same","2,",True,"3",212598,"4,700"
25063,134028,235640,"same","7,",True,"3",212599,"909"
25065,134032,235653,"same","14,",True,"3",212603,"10.4%"
25065,134031,235653,"same","9,",True,"3",212602,"10.8%"
25065,134033,235653,"same","19,",True,"3",212604,"28.4%"
25065,134030,235653,"same","4,",True,"3",212601,"50.5%"
25066,134043,235669,"same","14,",True,"3",212614,"1.5%"
25066,134045,235669,"same","23,",True,"3",212616,"1,684"
25066,134039,235669,"same","28,",True,"3",212610,"2,427"
25066,134039,235669,"sum","3,8,13,18,",True,"2",212610,"2,427"
25066,134042,235669,"same","9,",True,"3",212613,"35.0%"
25066,134041,235669,"same","4,",True,"3",212612,"57.0%"
25066,134044,235669,"same","19,",True,"3",212615,"6.5%"
25068,134055,235686,"same","22,",True,"3",212626,"1,373"
25068,134055,235686,"sum","2,7,12,17,",True,"2",212626,"1,373"
25068,134053,235686,"same","13,",True,"3",212624,"14.3%"
25068,134054,235686,"same","18,",True,"3",212625,"1.7%"
25068,134051,235686,"same","3,",True,"3",212622,"38.5%"
25068,134052,235686,"same","8,",True,"3",212623,"45.4%"
25070,134059,235696,"same","19,",True,"3",212630,"0.2%"
25070,134058,235696,"same","14,",True,"3",212629,"12.0%"
25070,134057,235696,"same","9,",True,"3",212628,"19.6%"
25070,134056,235696,"same","4,",True,"3",212627,"67.7%"
25071,134064,235708,"same","9,",True,"3",212635,"22.4%"
25071,134065,235708,"same","14,",True,"3",212636,"26.0%"
25071,134063,235708,"same","4,",True,"3",212634,"45.2%"
25073,134068,235727,"same","4,",True,"3",212637,"26.5%"
25073,134070,235727,"same","9,",True,"3",212639,"31.0%"
25073,134072,235727,"same","14,",True,"3",212641,"41.6%"
25074,134075,235738,"same","9,",True,"3",212646,"28.5%"
25074,134076,235738,"same","14,",True,"3",212647,"3.0%"
25074,134074,235738,"same","4,",True,"3",212645,"66.0%"
25076,134088,235749,"same","19,",True,"3",212656,"0.5%"
25076,134087,235749,"same","2,",True,"3",212659,"37,555"
25076,134087,235749,"sum","7,12,",True,"2",212659,"37,555"
25076,134086,235749,"same","13,",True,"3",212658,"45.5%"
25076,134085,235749,"same","8,",True,"3",212657,"54.5%"
25078,134090,235762,"sum","3,8,",True,"3",212661,"3,481"
25078,134091,235762,"sum","23,28,",True,"3",212662,"6,072"
25079,134098,235779,"same","7,",True,"3",212676,"13,808"
25079,134097,235779,"same","2,",True,"3",212674,"15,969"
25079,134099,235779,"same","12,",True,"3",212678,"9,649"
25080,134101,235785,"same","9,",True,"3",212684,"10.3%"
25080,134102,235785,"same","14,",True,"3",212685,"3.5%"
25080,134100,235785,"same","4,",True,"3",212683,"39.3%"
25080,134103,235785,"same","19,",True,"3",212686,"46.9%"
25082,134114,235804,"same","14,",True,"3",212697,"1.6%"
25082,134110,235804,"same","28,",True,"3",212693,"17,124"
25082,134110,235804,"sum","3,8,13,18,",True,"2",212693,"17,124"
25082,134113,235804,"same","9,",True,"3",212696,"22.0%"
25082,134115,235804,"same","19,",True,"3",212698,"6.1%"
25082,134116,235804,"same","23,",True,"3",212699,"6,394"
25082,134112,235804,"same","4,",True,"3",212695,"70.4%"
25084,134121,235817,"same","18,",True,"3",212705,"12.4%"
25084,134119,235817,"same","13,",True,"3",212703,"12.6%"
25084,134118,235817,"same","8,",True,"3",212701,"18.5%"
25084,134123,235817,"same","22,",True,"3",212707,"4,923"
25084,134123,235817,"sum","2,7,12,17,",True,"2",212707,"4,923"
25084,134117,235817,"same","3,",True,"3",212700,"56.4%"
25085,134126,235823,"same","4,",True,"3",212709,"0.2%"
25085,134129,235823,"same","19,",True,"3",212712,"1.2%"
25085,134127,235823,"same","9,",True,"3",212710,"5.7%"
25085,134128,235823,"same","14,",True,"3",212711,"91.3%"
25087,134133,235841,"same","4,",True,"3",212716,"12.4%"
25087,134135,235841,"same","14,",True,"3",212718,"50.4%"
25087,134134,235841,"same","9,",True,"3",212717,"9.0%"
25089,134137,235854,"same","9,",True,"3",212720,"10.7%"
25089,134138,235854,"same","14,",True,"3",212721,"27.3%"
25089,134136,235854,"same","4,",True,"3",212719,"60.7%"
25090,134144,235870,"same","14,",True,"3",212727,"10.7%"
25090,134143,235870,"same","9,",True,"3",212726,"25.6%"
25090,134142,235870,"same","4,",True,"3",212725,"34.6%"
25234,134948,236779,"same","6,",True,"3",214174,"36"
25235,134952,236782,"same","7,",True,"3",214177,"0.136"
25235,134954,236782,"same","6,",True,"3",214181,"36"
25235,134953,236782,"same","8,",True,"2",214179,"4.9"
25235,134955,236782,"same","18,",True,"2",214183,"61.1"
25235,134955,236782,"sum","8,12,16,",True,"2",214183,"61.1"
25283,135152,236958,"same","19,",True,"3",214516,"0.5%"
25283,135151,236958,"same","2,",True,"3",214519,"38,981"
25283,135151,236958,"sum","7,12,",True,"2",214519,"38,981"
25283,135149,236958,"same","8,",True,"3",214517,"48.9%"
25283,135150,236958,"same","13,",True,"3",214518,"51.1%"
25284,135154,236965,"sum","3,8,",True,"3",214521,"6,066"
25284,135155,236965,"sum","23,28,",True,"3",214522,"9,057"
25285,135158,236973,"same","7,",True,"3",214525,"16,830"
25285,135157,236973,"same","2,",True,"3",214524,"30,072"
25285,135159,236973,"same","12,",True,"3",214526,"513"
25286,135161,236979,"same","9,",True,"3",214528,"10.6%"
25286,135163,236979,"same","19,",True,"3",214530,"37.6%"
25286,135160,236979,"same","4,",True,"3",214527,"44.8%"
25286,135162,236979,"same","14,",True,"3",214529,"7.0%"
25287,135171,236985,"same","23,",True,"3",214538,"11,144"
25287,135165,236985,"same","28,",True,"3",214532,"19,623"
25287,135165,236985,"sum","3,8,13,18,",True,"2",214532,"19,623"
25287,135168,236985,"same","9,",True,"3",214535,"26.3%"
25287,135169,236985,"same","14,",True,"3",214536,"3.1%"
25287,135170,236985,"same","19,",True,"3",214537,"6.1%"
25287,135167,236985,"same","4,",True,"3",214534,"64.6%"
25288,135174,236988,"same","13,",True,"3",214541,"14.7%"
25288,135175,236988,"same","18,",True,"3",214542,"3.5%"
25288,135172,236988,"same","3,",True,"3",214539,"35.7%"
25288,135173,236988,"same","8,",True,"3",214540,"46.2%"
25288,135176,236988,"same","22,",True,"3",214543,"9,511"
25288,135176,236988,"sum","2,7,12,17,",True,"2",214543,"9,511"
25289,135180,236990,"same","19,",True,"3",214547,"1.0%"
25289,135178,236990,"same","9,",True,"3",214545,"12.2%"
25289,135177,236990,"same","4,",True,"3",214544,"37.5%"
25289,135179,236990,"same","14,",True,"3",214546,"46.6%"
25290,135182,236995,"same","9,",True,"3",214549,"16.5%"
25290,135181,236995,"same","4,",True,"2",214548,"35.1%"
25290,135183,236995,"same","14,",True,"3",214550,"38.0%"
25291,135186,237001,"same","14,",True,"3",214553,"27.6%"
25291,135185,237001,"same","9,",True,"3",214552,"3.2%"
25291,135184,237001,"same","4,",True,"3",214551,"68.1%"
25292,135188,237008,"same","9,",True,"3",214555,"26.9%"
25292,135187,237008,"same","4,",True,"3",214554,"60.1%"
25292,135189,237008,"same","14,",True,"3",214556,"6.4%"
25369,135610,237543,"same","68,",True,"2",216878,"$100 million"
25369,135609,237543,"same","67,",True,"3",216877,"$60 million"
25369,135611,237543,"same","70,",True,"3",216879,"$60 million"
25382,135678,237706,"same","3,",True,"4",216999,"66.0%"
25382,135674,237703,"same","74,",True,"3",216995,"$927 million"
25383,135680,237719,"same","34,",True,"3",217001,"$224 million"
25420,135849,237801,"same","44,",True,"3",217183,"$50,160"
25420,135850,237801,"same","47,",True,"3",217184,"$78,084"
25421,135852,237805,"same","44,",True,"3",217186,"$50,160"
25421,135853,237805,"same","47,",True,"3",217187,"$78,084"
25438,135946,237891,"same","39,",True,"3",217296,"19,343"
25438,135944,237891,"percentage","22,38,",False,"2",217294,"35%"
25438,135943,237891,"same","38,",True,"3",217293,"35,049"
25438,135948,237891,"rat","38,39,",False,"2",217298,"81%"
25439,135953,237907,"same","21,",True,"2",217303,"$0.35"
25439,135951,237907,"same","20,",True,"3",217301,"$0.45"
25439,135954,237907,"rat","17,18,",False,"2",217304,"107%"
25439,135952,237907,"same","18,",False,"3",217302,"$37.5 million"
25439,135950,237907,"same","17,",False,"3",217300,"$77.6 million"
25440,135962,237918,"same","51,",False,"3",217308,"$14.5 million"
25440,135958,237918,"same","36,",False,"2",217316,"$15.1 million"
25440,135960,237918,"same","50,",False,"3",217306,"$23.8 million"
25440,135956,237918,"same","35,",False,"2",217312,"$25.6 million"
25440,135959,237918,"same","53,",True,"3",217305,"$7.53"
25440,135955,237917,"same","12,",True,"3",217309,"$8.12"
25440,135961,237918,"same","54,",True,"3",217307,"$8.28"
25440,135957,237917,"same","13,",True,"3",217313,"$8.65"
25442,135972,237951,"same","31,",False,"3",217332,"$155.9 million"
25442,135967,237937,"same","39,",True,"3",217330,"19,343 boe/d"
25442,135970,237937,"percentage","23,39,",False,"2",217328,"31%"
25442,135966,237937,"same","38,",True,"2",217329,"35,049 boe/d"
25442,135971,237951,"dif","31,32,",False,"2",217334,"$64.3 million"
25442,135968,237937,"rat","38,39,",False,"2",217331,"81%"
25442,135973,237951,"same","32,",False,"3",217333,"$91.6 million"
25443,135976,237954,"rat","22,23,",False,"3",217337,"107%"
25443,135974,237954,"same","22,",True,"2",217335,"12,405 bbls/d"
25443,135974,237954,"sum","10,14,18,",True,"2",217335,"12,405 bbls/d"
25443,135978,237954,"percentage","23,39,",False,"2",217342,"31%"
25443,135977,237954,"percentage","22,38,",False,"2",217338,"35%"
25443,135975,237954,"same","23,",True,"3",217336,"5,983 bbls/d"
25448,136005,238027,"rat","25,26,",False,"3",217386,"149%"
25448,136003,238027,"same","25,",False,"2",217384,"$161.7 million"
25448,136004,238027,"same","26,",False,"2",217385,"$64.9 million"
